domain,sources,confidence,category,dr,ascore,traffic,positions,is_spam,links,ip,country,first,last,evidence
homezex.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,12,,,2018-06-06,2018-11-25,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
houseandhomeonline.com,semrush,MEDIUM,Single-signal low-quality,0.0,6,0,0,False,1,54.85.8.229,us,2025-10-28,2026-08-26,one strong toxic signal | S:no organic traffic/keywords (auth=6)
housegarden.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-01-29,2017-02-07,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
houselamp.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-01-30,2017-05-04,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
hwnerds.com,semrush,MEDIUM,Single-signal low-quality,0.0,6,0,0,False,1,107.180.51.31,us,2026-05-08,2026-08-24,one strong toxic signal | S:no organic traffic/keywords (auth=6)
ib6.info,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2018-02-01,2018-02-18,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
imagcoollibrary.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2016-10-13,2016-11-24,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
indiarestaurant.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-10-16,2017-10-24,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
iniact.best,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,33,188.114.96.2,,2023-06-08,2023-12-09,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
intermeritocracy.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,6,198.12.240.20,us,2025-10-13,2026-08-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
iphone5scase.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,6,,,2017-10-14,2018-01-07,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
istarcam.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,3,,,2017-10-23,2017-12-03,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
jeuxodefriv.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-08-09,2017-11-16,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
jobhiring.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2017-11-10,2018-01-04,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
jobsapp.info,semrush,MEDIUM,Single-signal low-quality,0.0,6,0,0,False,22,104.21.0.207,,2025-07-12,2026-08-29,one strong toxic signal | S:no organic traffic/keywords (auth=6)
jogger.net,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2018-07-09,2018-07-18,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
johnnybroccolii.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,54.36.152.144,fr,2026-02-27,2026-08-10,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
jpteacher.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2017-11-14,2017-12-01,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
keirseybooks.com,semrush,MEDIUM,Single-signal low-quality,0.0,6,0,0,False,1,107.180.3.106,us,2026-05-16,2026-05-16,one strong toxic signal | S:no organic traffic/keywords (auth=6)
khalifahallah.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,11,,,2017-06-16,2017-10-16,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
kinge.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,4,,,2018-05-01,2018-08-08,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
kizi2.club,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-12-29,2018-04-17,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
knows.monster,semrush,MEDIUM,Single-signal low-quality,0.0,4,0,0,False,46,172.67.214.69,,2025-12-30,2026-08-30,one strong toxic signal | S:no organic traffic/keywords (auth=4)
knows.sbs,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,36,104.21.51.183,,2025-10-20,2026-08-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
ktfrps.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2016-04-17,2016-09-16,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
laguku.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2017-10-11,2018-01-20,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
lawyerinjeddah.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,8,172.67.201.48,,2026-08-09,2026-09-01,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
lewser.pics,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,190,188.114.97.2,,2023-06-25,2023-11-22,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
libyanatravel.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,9,104.21.70.241,,2026-07-15,2026-08-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
lifequalia.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,64.90.49.138,,2023-06-22,2025-04-25,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
linjoury.com,semrush,MEDIUM,Single-signal low-quality,0.0,5,0,0,False,1,104.21.32.96,,2026-07-19,2026-07-19,one strong toxic signal | S:no organic traffic/keywords (auth=5)
liveonline24.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,3,,,2017-11-03,2017-12-01,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
locabee.com,semrush,MEDIUM,Single-signal low-quality,0.0,10,0,0,False,3,188.40.17.96,de,2026-08-01,2026-08-01,one strong toxic signal | S:link-network IP 188.40.17.96 (+4 sibling domains)
location.com,semrush,MEDIUM,Single-signal low-quality,0.0,6,0,0,False,4,162.159.140.113,us,2025-12-29,2026-09-01,one strong toxic signal | S:no organic traffic/keywords (auth=6)
losangelesworkerscompensationlawyers.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2016-10-05,2016-12-12,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
loseingweight.xyz,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,172.67.134.246,,2025-06-08,2026-03-25,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
lpraudit.com,semrush,MEDIUM,Single-signal low-quality,0.0,6,0,0,False,1,3.162.112.94,us,2026-05-22,2026-08-19,one strong toxic signal | S:no organic traffic/keywords (auth=6)
lydiaroyrealestate.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,12,104.21.35.146,,2026-06-28,2026-09-01,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
maktraka.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-04-25,2017-05-03,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
mandelaeffects.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,4,,,2018-06-04,2018-11-03,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
marcmphotography.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,4,,,2017-11-10,2018-02-25,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
marinasone.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,2,172.67.185.196,,2026-08-27,2026-08-27,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
masihnyata.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,5,172.67.149.19,,2026-08-27,2026-08-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
matureamateur.me,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2017-06-08,2017-08-11,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
maverickmansions.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,195.200.9.21,gb,2026-05-09,2026-08-02,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
mbsk.info,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-08-04,2017-08-16,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
medidocs.com,semrush,MEDIUM,Single-signal low-quality,0.0,4,0,0,False,2,72.167.102.111,us,2026-05-27,2026-06-05,one strong toxic signal | S:no organic traffic/keywords (auth=4)
middagsaasen.no,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2018-06-08,2018-06-16,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
missburrg.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,3,172.67.142.89,,2026-08-21,2026-08-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
missfrugalmommy.com,semrush,MEDIUM,Single-signal low-quality,0.0,6,0,0,False,1,160.153.44.71,us,2025-12-30,2026-08-16,one strong toxic signal | S:no organic traffic/keywords (auth=6)
mixwebup.com,semrush,MEDIUM,Single-signal low-quality,0.0,5,0,0,False,1,104.21.81.154,,2026-01-02,2026-08-30,one strong toxic signal | S:no organic traffic/keywords (auth=5)
mizarstvo-matko.si,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2018-06-08,2019-02-25,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
mobilewalla3dwallpapers.cf,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2018-02-12,2018-02-17,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
modatrend.net,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-01-15,2017-06-15,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
monetaryhistoryofworld.com,semrush,MEDIUM,Single-signal low-quality,0.0,5,0,0,False,12,107.180.21.70,us,2025-07-17,2026-08-31,one strong toxic signal | S:no organic traffic/keywords (auth=5)
mplcom.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2018-03-14,2018-03-30,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
mt-foto.dk,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2018-06-07,2019-06-07,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
mtnviewband.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,9,,,2016-10-13,2018-06-08,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
myfrontporch.news,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,2,100.29.208.54,us,2025-05-10,2026-03-05,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
mylike.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,3,,,2017-10-31,2017-11-17,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
mymarketpost.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,5,172.67.159.15,,2026-08-27,2026-09-01,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
myquestion.info,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,8,,,2018-05-15,2018-10-15,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
naturallyhealthyparenting.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,164.132.95.179,fr,2025-10-28,2026-08-10,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
newsblogsports.site,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,104.21.51.36,,2026-04-21,2026-06-26,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
nextfounder.it,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,89.116.109.103,,2026-06-20,,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
ngwindow.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,2,15.197.142.173,us,2026-06-10,2026-08-28,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
nhadatthanhvinh.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-11-03,2017-12-21,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
nivira.shop,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,6,104.21.73.168,,2026-08-27,2026-08-30,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
northgawindows.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,2,3.33.152.147,us,2026-07-11,2026-08-25,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
northgeorgiawindow.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,3,3.33.152.147,us,2026-07-27,2026-08-25,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
northpointwindows.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,6,3.33.251.168,us,2024-07-27,2026-08-17,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
nutshellcanada.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-06-04,2017-08-29,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
obekcom.press,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,3,,,2017-04-29,2017-10-16,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
okna-togliatty.ru,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2017-07-13,2018-02-27,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
onlineshoppingidea.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,4,104.21.20.72,,2026-08-20,2026-08-29,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
onvaxs.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,4,104.21.24.3,,2026-08-27,2026-08-29,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
osobiste.info,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2018-06-09,2018-06-24,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
performingwindows.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,5,3.33.251.168,us,2024-08-06,2026-08-30,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
phanerosart.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,104.21.56.40,,2026-08-28,2026-08-28,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
plrdownloadshub.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,4,104.21.11.148,,2026-08-29,2026-08-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
plumeriamarketing.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,13,172.67.160.252,,2026-07-04,2026-08-30,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
plurio.shop,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,172.67.145.174,,2026-08-24,2026-08-24,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
portailorange.net,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,11,172.67.167.49,,2026-07-01,2026-08-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
pravilassl.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-06-28,2017-07-15,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
promocodesfree.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2020-02-25,2020-04-27,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
prosgrade.com,semrush,MEDIUM,Single-signal low-quality,0.0,4,0,0,False,2,172.67.150.187,,2026-04-15,2026-08-27,one strong toxic signal | S:no organic traffic/keywords (auth=4)
prothor-ing.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,192.99.207.151,ca,2026-04-10,2026-04-18,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
purahealthy.net,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,209.59.158.108,,2024-06-27,2024-09-16,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
qscam.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,145.79.209.143,,2025-08-02,2026-02-26,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
quality-hd-wallpapers.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,3,,,2017-10-27,2017-11-25,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
qualitypluswindows.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,5,3.33.251.168,us,2024-07-31,2026-08-16,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
quotesblom.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,172.67.157.219,,2026-08-30,2026-08-30,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
qwenterprise.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,11,104.21.92.98,,2026-07-22,2026-09-01,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
rchasg.site,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,220.132.97.163,,2024-06-29,2024-07-21,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
rdxextremez.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,10,172.67.167.172,,2026-07-05,2026-08-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
realreviews.org,semrush,MEDIUM,Single-signal low-quality,0.0,5,0,0,False,1,104.21.75.168,,2026-06-30,2026-06-30,one strong toxic signal | S:no organic traffic/keywords (auth=5)
reness.pics,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,50,188.114.96.2,,2023-06-07,2023-12-05,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
renovationsup.com,semrush,MEDIUM,Single-signal low-quality,0.0,16,0,0,False,3,191.101.14.187,us,2025-07-31,2026-04-24,one strong toxic signal | S:link-network IP 191.101.14.187 (+3 sibling domains)
revaliew.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,4,104.21.53.59,,2025-09-28,2026-06-28,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
revan-me.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,160.153.129.19,us,2026-03-18,2026-05-27,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
reversemortgagequote.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,5,,,2017-10-15,2017-11-28,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
rianneverwoert.nl,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,5.22.249.25,nl,2025-12-21,2026-08-22,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
riverranch.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,3,,,2017-10-12,2017-11-08,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
rjcentinc.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,172.67.187.61,,2026-08-29,2026-08-29,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
robuta.com,semrush,MEDIUM,Single-signal low-quality,0.0,5,0,0,False,6,162.159.140.164,us,2026-01-08,2026-06-02,one strong toxic signal | S:no organic traffic/keywords (auth=5)
royaldb.us.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,6,104.21.87.48,,2026-08-27,2026-08-30,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
ryanssearch.com,semrush,MEDIUM,Single-signal low-quality,0.0,5,0,0,False,1,195.35.60.6,us,2024-11-26,2026-06-05,one strong toxic signal | S:no organic traffic/keywords (auth=5)
sapphirevpn.net,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,8,104.21.19.197,,2026-07-02,2026-08-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
securedrate.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2019-02-15,2019-02-20,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
sellypro.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,2,104.21.35.240,,2026-01-23,2026-07-07,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
seo-high-ranking.shop,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,104.21.92.130,,2026-03-06,2026-03-06,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
seol.store,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,34,172.67.139.248,,2025-10-27,2026-08-27,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
seomuda.id,semrush,MEDIUM,Single-signal low-quality,0.0,3,0,0,False,1,15.235.188.158,sg,2026-03-31,2026-04-29,"one strong toxic signal | S:dead (auth=3, 0 traffic, 0 keywords)"
short-concepts.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2017-08-12,2018-02-21,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
sicsemperva.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2017-11-20,2017-12-10,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
sitestats.top,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2018-11-14,2018-12-19,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
skystarnews.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,4,104.21.92.6,,2026-08-21,2026-08-29,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
slapshady.com,semrush,MEDIUM,Single-signal low-quality,0.0,4,0,0,False,1,208.109.22.214,us,2026-01-11,2026-08-28,one strong toxic signal | S:no organic traffic/keywords (auth=4)
smallbusinesstelephonesystemsvoip.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2016-09-27,2016-12-03,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
smallwindows.com,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,68,,,2018-09-17,2019-03-20,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
smartmoneys.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,22,,,2018-03-24,2018-08-08,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
smartstimer.com,semrush,MEDIUM,Single-signal low-quality,0.0,3,0,0,False,2,172.67.161.212,,2026-08-27,2026-08-31,"one strong toxic signal | S:dead (auth=3, 0 traffic, 0 keywords)"
smyrnafoundation.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,34.149.87.45,us,2026-04-23,2026-08-20,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
sonnenseite.site,semrush,MEDIUM,Single-signal low-quality,0.0,4,0,0,False,1,148.113.199.75,ca,2026-02-28,2026-08-14,one strong toxic signal | S:no organic traffic/keywords (auth=4)
soulvocable.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,2,104.21.37.103,,2026-08-27,2026-08-30,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
soundproofcentral.com,semrush,MEDIUM,Single-signal low-quality,0.0,5,0,0,False,1,194.1.147.18,gb,2026-01-02,2026-06-01,one strong toxic signal | S:no organic traffic/keywords (auth=5)
sportsprint.com.au,semrush,MEDIUM,Single-signal low-quality,0.0,4,0,0,False,1,68.178.224.214,us,2026-03-17,2026-07-01,one strong toxic signal | S:no organic traffic/keywords (auth=4)
spottedcow.media,semrush,MEDIUM,Single-signal low-quality,0.0,5,0,0,False,1,92.205.133.229,fr,2026-04-30,2026-07-18,one strong toxic signal | S:no organic traffic/keywords (auth=5)
sq-kj.net,ahrefs+semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,34.92.162.42,hk,2026-01-01,2026-05-31,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
ssreteam.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,1,34.102.120.206,us,2025-12-31,2026-08-15,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
startupwebsolutions.com.au,semrush,MEDIUM,Single-signal low-quality,0.0,4,0,0,False,1,104.21.89.78,,2026-01-27,2026-06-27,one strong toxic signal | S:no organic traffic/keywords (auth=4)
subhikh.com,semrush,MEDIUM,Single-signal low-quality,0.0,4,0,0,False,1,93.188.2.55,se,2026-03-08,2026-07-21,one strong toxic signal | S:no organic traffic/keywords (auth=4)
suggest-tool.ru,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,4,,,2017-03-28,2017-09-21,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
sunshinervresorts.us,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,2,,,2017-10-26,2017-11-27,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
takes.homes,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,28,172.67.212.175,,2025-11-25,2026-08-29,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
takes.sbs,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,53,104.21.67.109,,2025-10-28,2026-08-30,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
tbincom.press,ahrefs,MEDIUM,Single-signal low-quality,0.0,0,0,0,False,1,,,2017-06-26,2017-07-29,"one strong toxic signal | S:dead (auth=0, 0 traffic, 0 keywords)"
thecloudherald.com,semrush,MEDIUM,Single-signal low-quality,0.0,2,0,0,False,13,172.66.44.234,,2025-09-05,2026-08-30,"one strong toxic signal | S:dead (auth=2, 0 traffic, 0 keywords)"
thecoffeemom.net,semrush,MEDIUM,Single-signal low-quality,0.0,6,0,0,False,1,104.236.14.31,us,2025-10-15,2026-08-17,one strong toxic signal | S:no organic traffic/keywords (auth=6)
